# config=big_only_a76 binary=bench_gdn_rk3588_a76 affinity=4-7 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B_decode,gdn_cumdecay,neon,1,4096,30,1.166,1.167,0.1,26.17,3.51
Qwen3.5-4B_decode,gdn_gated_scan,neon,1,4096,30,1.458,1.459,0.1,52.33,5.62
Qwen3.5-4B_decode,gdn_causal_dwconv1d,neon,1,4096,30,2.626,2.917,11.1,52.30,12.48
Qwen3.5-4B_decode,gdn_cumdecay_f16,neon,1,4096,30,1.167,1.458,24.9,19.61,3.51
Qwen3.5-4B_decode,gdn_gated_scan_f16,neon,1,4096,30,1.458,1.459,0.1,41.86,5.62
Qwen3.5-4B_decode,gdn_cumdecay_bf16,neon,1,4096,30,1.458,1.459,0.1,15.70,2.81
Qwen3.5-4B_decode,gdn_gated_scan_bf16,neon,1,4096,30,1.750,1.750,0.0,34.88,4.68
Qwen3.5-4B_decode,gdn2_gated_scan,neon,1,4096,30,1.750,1.751,0.1,61.04,9.36
Qwen3.5-0.8B_decode,gdn_cumdecay,neon,1,2048,30,0.875,1.166,33.3,17.44,2.34
Qwen3.5-0.8B_decode,gdn_gated_scan,neon,1,2048,30,1.166,1.167,0.1,32.72,3.51
Qwen3.5-0.8B_decode,gdn_causal_dwconv1d,neon,1,2048,30,2.041,2.042,0.1,33.64,8.03
Qwen3.5-0.8B_decode,gdn_cumdecay_f16,neon,1,2048,30,0.875,1.167,33.4,13.08,2.34
Qwen3.5-0.8B_decode,gdn_gated_scan_f16,neon,1,2048,30,1.167,1.167,0.0,26.15,3.51
Qwen3.5-0.8B_decode,gdn_cumdecay_bf16,neon,1,2048,30,1.166,1.167,0.1,9.81,1.76
Qwen3.5-0.8B_decode,gdn_gated_scan_bf16,neon,1,2048,30,1.167,1.459,25.0,26.15,3.51
Qwen3.5-0.8B_decode,gdn2_gated_scan,neon,1,2048,30,1.167,1.459,25.0,45.77,7.02
# --- A55 on little cores (concurrent with A76 on big): ---
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B,gdn_cumdecay,neon,64,4096,30,1412.348,1920.175,36.0,1.38,0.19
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,30,1427.516,2349.246,64.6,2.07,0.37
Qwen3.5-4B,gdn_causal_dwconv1d,neon,64,4096,30,357.899,379.193,5.9,5.76,5.86
Qwen3.5-4B,gdn_cumdecay_f16,neon,64,4096,30,231.600,241.808,4.4,6.32,1.13
Qwen3.5-4B,gdn_gated_scan_f16,neon,64,4096,30,818.181,1439.183,75.9,3.60,0.64
Qwen3.5-4B,gdn_cumdecay_bf16,neon,64,4096,30,259.601,270.394,4.2,5.64,1.01
Qwen3.5-4B,gdn_gated_scan_bf16,neon,64,4096,30,885.853,959.942,8.4,3.32,0.59
Qwen3.5-4B,gdn2_gated_scan,neon,64,4096,30,2764.316,2949.537,6.7,1.78,0.38
Qwen3.5-0.8B,gdn_cumdecay,neon,64,2048,30,155.761,168.887,8.4,6.27,0.84
Qwen3.5-0.8B,gdn_gated_scan,neon,64,2048,30,241.516,250.559,3.7,6.13,1.09
Qwen3.5-0.8B,gdn_causal_dwconv1d,neon,64,2048,30,146.427,147.302,0.6,7.03,7.16
Qwen3.5-0.8B,gdn_cumdecay_f16,neon,64,2048,30,115.508,118.134,2.3,6.34,1.13
Qwen3.5-0.8B,gdn_gated_scan_f16,neon,64,2048,30,221.974,234.808,5.8,6.63,1.18
Qwen3.5-0.8B,gdn_cumdecay_bf16,neon,64,2048,30,129.509,130.968,1.1,5.66,1.01
Qwen3.5-0.8B,gdn_gated_scan_bf16,neon,64,2048,30,222.266,254.934,14.7,6.62,1.18
Qwen3.5-0.8B,gdn2_gated_scan,neon,64,2048,30,356.150,395.527,11.1,6.90,1.47
Qwen3.5-4B_decode,gdn_cumdecay,neon,1,4096,30,2.625,2.917,11.1,11.63,1.56
Qwen3.5-4B_decode,gdn_gated_scan,neon,1,4096,30,4.375,4.667,6.7,17.44,1.87
Qwen3.5-4B_decode,gdn_causal_dwconv1d,neon,1,4096,30,9.918,10.501,5.9,13.85,3.30
Qwen3.5-4B_decode,gdn_cumdecay_f16,neon,1,4096,30,2.917,3.208,10.0,7.85,1.40
Qwen3.5-4B_decode,gdn_gated_scan_f16,neon,1,4096,30,4.084,4.376,7.1,14.94,2.01
Qwen3.5-4B_decode,gdn_cumdecay_bf16,neon,1,4096,30,3.500,3.501,0.0,6.54,1.17
Qwen3.5-4B_decode,gdn_gated_scan_bf16,neon,1,4096,30,4.667,5.250,12.5,13.08,1.76
Qwen3.5-4B_decode,gdn2_gated_scan,neon,1,4096,30,6.709,6.709,0.0,15.92,2.44
Qwen3.5-0.8B_decode,gdn_cumdecay,neon,1,2048,30,2.042,2.334,14.3,7.47,1.00
Qwen3.5-0.8B_decode,gdn_gated_scan,neon,1,2048,30,3.208,3.209,0.0,11.89,1.28
Qwen3.5-0.8B_decode,gdn_causal_dwconv1d,neon,1,2048,30,8.167,8.168,0.0,8.41,2.01
Qwen3.5-0.8B_decode,gdn_cumdecay_f16,neon,1,2048,30,2.333,2.334,0.0,4.91,0.88
Qwen3.5-0.8B_decode,gdn_gated_scan_f16,neon,1,2048,30,2.917,3.209,10.0,10.46,1.40
Qwen3.5-0.8B_decode,gdn_cumdecay_bf16,neon,1,2048,30,2.334,2.626,12.5,4.90,0.88
Qwen3.5-0.8B_decode,gdn_gated_scan_bf16,neon,1,2048,30,3.208,3.209,0.0,9.51,1.28
Qwen3.5-0.8B_decode,gdn2_gated_scan,neon,1,2048,30,4.084,4.376,7.1,13.08,2.01
